1275533	Biradliwāl	Biradliwal	Biradhwal,Biradliwal,Biradliwal Railroad Station,Biradliwāl,Biradliwāl Railroad Station,Birdhawal,Birdhāwāl,Bīradhwāl	29.17497	73.89663	S	RSTN	IN		24	099	465		0		190	Asia/Kolkata	2024-01-06
1275691	Bijenagar	Bijenagar		29.24343	73.52169	S	RSTN	IN		24	099	464		0		161	Asia/Kolkata	2024-01-06
1276197	Bhanaothala	Bhanaothala		28.36999	72.99652	P	PPL	IN		24	101	474		0		173	Asia/Kolkata	2024-01-06
1276290	Bhāgsar	Bhagsar	Bhagsar,Bhāgsar	29.1166	73.44478	P	PPL	IN		24	099	464		0		159	Asia/Kolkata	2024-01-06
1276872	Bāropāl	Baropal		29.35885	74.08692	P	PPL	IN		24	100	469		0		174	Asia/Kolkata	2024-01-06
1277144	Bara Delāna	Bara Delana		28.59022	73.61283	P	PPL	IN		24	101	475		0		207	Asia/Kolkata	2024-01-06
1277536	Balochia	Balochia		29.24812	73.45875	P	PPL	IN		24	099	464		0		159	Asia/Kolkata	2024-01-06
1278109	Awa	Awa		28.69561	73.02156	P	PPL	IN		24	101	479		0		153	Asia/Kolkata	2024-01-06
1278352	Arsīsar	Arsisar	Arsisar,Arsīsar	28.40765	74.1267	P	PPL	IN		24	102	483		0		233	Asia/Kolkata	2024-01-06
1278402	Arjansar	Arjansar	AS,Arjansar,Arjansar Flag Station	28.93084	73.87148	S	RSTN	IN		24	101	475		0		198	Asia/Kolkata	2024-01-06
1278510	Anūpgarh	Anupgarh	Anupgarh,Anūpgarh	29.19111	73.20861	P	PPL	IN		24	099	462		33309		156	Asia/Kolkata	2024-01-06
1278683	Anandgarh	Anandgarh		28.77866	72.96448	P	PPL	IN		24	099	6915		0		137	Asia/Kolkata	2024-01-06
1279367	Adamwāla Kera	Adamwala Kera		29.04009	72.99053	P	PPL	IN		24	099	462		0		148	Asia/Kolkata	2024-01-06
1332218	Ādsar	Adsar	Adsar,Ādsar	28.32144	73.8964	P	PPL	IN		24	101	475		0		215	Asia/Kolkata	2024-01-06
1332219	Bhanipura	Bhanipura		28.33472	73.89389	P	PPL	IN		24	101	475		0		215	Asia/Kolkata	2024-01-06
1332220	Rāwasar	Rawasar		28.35148	73.95444	P	PPL	IN		24	101	475		0		222	Asia/Kolkata	2024-01-06
1332221	Chāndsar	Chandsar		28.35365	73.98003	P	PPL	IN		24	101	475		0		223	Asia/Kolkata	2024-01-06
1332222	Nāthūsar	Nathusar		28.35645	73.97152	P	PPL	IN		24	101	475		0		217	Asia/Kolkata	2024-01-06
1332223	Bassi	Bassi		28.3725	73.88028	P	PPL	IN		24	101	475		0		210	Asia/Kolkata	2024-01-06
1332224	Thori	Thori		28.47556	73.76472	P	PPL	IN		24	101	475		0		203	Asia/Kolkata	2024-01-06
1332225	Kālūbās	Kalubas	Kalubas,Kaluwas,Kaluwās,Kālūbās	28.49054	73.77725	P	PPL	IN		24	101	475		0		203	Asia/Kolkata	2024-01-06
1332226	Dhingania	Dhingania		28.51417	73.83	P	PPLQ	IN		24	101	475		0		201	Asia/Kolkata	2024-01-06
1332227	Kishnāsar	Kishnasar		28.51267	73.8936	P	PPL	IN		24	101	475		0		208	Asia/Kolkata	2024-01-06
1332228	Rājpura Hudān	Rajpura Hudan	Rajpura,Rajpura Hudan,Rājpura Hudān	28.51684	73.91857	P	PPL	IN		24	101	475		0		206	Asia/Kolkata	2024-01-06
1332229	Pāndūsar	Pandusar	Pandusar,Pāndūsar	28.54978	73.98774	P	PPL	IN		24	101	475		0		217	Asia/Kolkata	2024-01-06
1332230	Manāpursar	Manapursar	Manaparsar,Manapursar,Manāparsar,Manāpursar	28.55454	73.97638	P	PPL	IN		24	101	475		0		213	Asia/Kolkata	2024-01-06
1332231	Nāthwāna	Nathwana	Nathwana,Nathwāna,Nāthwāna	28.53241	73.83105	P	PPL	IN		24	101	475		0		198	Asia/Kolkata	2024-01-06
1332232	Udāna	Udana		28.56833	73.7675	P	PPLQ	IN		24	101	475		0		193	Asia/Kolkata	2024-01-06
